Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000177105,RHOG,89,1.75805,139,2.72943,30,-0.1153,36,0.18311,5,-2.8201,2,-3.7237,6,-2.3869,1,-4.5441,9,-1.8718
ENSG00000167323,STIM1,89,1.48522,8,-2.2795,20,-0.9286,14,-1.5144,60,0.92146,28,-0.4507,16,-1.3177,38,0.03847,40,0.09594
ENSG00000167325,RRM1,89,1.15113,42,-0.1184,16,-1.5434,48,0.10460,42,-0.1312,29,-0.6693,49,0.12308,40,-0.1818,53,0.26089
ENSG00000244734,HBB,89,0.92093,9,-2.5601,382,4.68417,0,-8.5296,2,-4.9364,1,-5.3241,8,-2.6898,20,-1.4634,0,-9.2681
ENSG00000110148,CCKBR,89,1.98018,0,-10.296,6,-2.2619,19,-0.6118,36,0.42183,31,0.11916,38,0.43729,32,0.16237,1,-4.5314
ENSG00000166311,SMPD1,89,1.05297,52,0.13444,27,-0.8559,43,-0.1506,58,0.35486,10,-2.2586,43,-0.1610,35,-0.4907,60,0.38228
ENSG00000166313,APBB1,89,-1.6823,274,0.03305,138,-1.0266,269,0.00732,386,0.69177,203,-0.4397,413,0.71117,356,0.46144,167,-0.7415
ENSG00000110171,TRIM3,89,2.14535,11,-1.3545,8,-1.8147,14,-0.9662,35,0.48291,27,0.04085,28,0.04498,11,-1.3270,10,-1.5070
ENSG00000132254,ARFIP2,89,1.25366,16,-1.5184,9,-2.3219,35,-0.2962,55,0.49363,41,-0.0651,50,0.27056,41,-0.0476,32,-0.4158
ENSG00000132286,TIMM10B,89,1.27512,24,-0.8602,37,-0.1765,71,0.87014,28,-0.6593,44,0.09554,40,-0.0847,37,-0.2107,19,-1.1760
ENSG00000132275,RRP8,89,2.30130,26,0.09230,13,-0.9528,14,-0.9112,13,-1.0245,16,-0.6315,8,-1.7355,24,-0.0576,31,0.36311
ENSG00000166333,ILK,89,0.52438,59,-0.1450,66,0.04318,170,1.67057,44,-0.6798,34,-0.9742,35,-0.9618,43,-0.6284,63,-0.0431
ENSG00000166337,TAF10,89,-0.1559,95,-0.0535,133,0.48161,131,0.46187,86,-0.2453,130,0.44776,152,0.71272,35,-1.5789,49,-1.0813
ENSG00000166340,TPP1,89,0.03113,98,0.18506,75,-0.2362,147,0.85786,51,-0.9191,29,-1.6715,37,-1.3357,56,-0.6966,242,1.77343
ENSG00000158042,MRPL17,89,0.74981,32,-0.8862,33,-0.8526,80,0.56782,52,-0.1486,61,0.10906,110,1.11378,30,-0.9550,27,-1.1588
ENSG00000166394,CYB5R2,89,3.10538,75,2.64403,9,-1.0020,0,-7.2088,0,-4.7545,2,-2.8134,0,-8.4382,4,-2.2750,0,-7.7757
ENSG00000175390,EIF3F,89,-0.4761,132,0.13641,195,0.78361,126,0.06315,113,-0.1163,145,0.29625,99,-0.3229,100,-0.3065,98,-0.3314
ENSG00000166402,TUB,89,0.93176,12,-2.2004,40,-0.3746,59,0.23690,62,0.36997,39,-0.4203,60,0.27295,47,-0.1176,38,-0.4611
ENSG00000166405,RIC3,89,1.57725,17,-1.0868,4,-3.0812,48,0.46624,39,0.15399,20,-0.8862,26,-0.5042,41,0.23140,33,-0.1177
ENSG00000166441,RPL27A,89,-2.7525,755,0.50794,1376,1.57372,728,0.44595,306,-1.0087,639,0.23119,547,-0.0185,423,-0.4264,366,-0.6474
ENSG00000166444,ST5,89,2.09352,13,-1.1764,28,0.06000,35,0.39672,11,-1.4692,19,-0.6042,7,-2.0615,18,-0.6519,43,0.74690
ENSG00000166452,AKIP1,89,1.99724,14,-1.0841,27,-0.1270,52,0.96164,17,-0.9223,21,-0.5136,29,0.02182,20,-0.5825,3,-3.0233
ENSG00000175348,TMEM9B,89,0.62895,78,0.39304,40,-0.6679,120,1.14133,55,-0.1707,28,-1.2058,57,-0.1136,50,-0.3055,37,-0.7864
ENSG00000175352,NRIP3,89,0.76888,1,-5.1553,28,-1.0509,98,0.93622,32,-0.9308,77,0.52395,25,-1.2362,130,1.43889,45,-0.3294
ENSG00000184014,DENND5A,89,0.40059,200,1.84940,84,0.29679,52,-0.4661,35,-1.1316,41,-0.8397,39,-0.9122,54,-0.4091,68,-0.0354
ENSG00000166471,TMEM41B,89,1.29263,67,0.79290,18,-1.2559,19,-1.1677,31,-0.5018,27,-0.6901,27,-0.6659,47,0.20395,58,0.54662
ENSG00000205339,IPO7,89,-0.1510,107,0.13429,60,-0.7584,70,-0.5226,118,0.33331,105,0.11185,74,-0.4387,165,0.85287,76,-0.4076
ENSG00000166478,ZNF143,89,2.87192,13,-0.5743,12,-0.6804,3,-2.5654,13,-0.7229,9,-1.1738,11,-0.8758,20,0.01538,12,-0.7436
ENSG00000133789,SWAP70,89,1.19973,57,0.43541,71,0.80139,16,-1.5446,20,-1.3202,25,-0.8373,18,-1.3175,47,0.12690,73,0.84837
ENSG00000133812,SBF2,89,1.92353,39,0.43180,25,-0.2979,33,0.17293,14,-1.2508,2,-3.7704,9,-1.8347,33,0.15306,41,0.49785
ENSG00000133805,AMPD3,89,3.15705,47,1.66756,2,-2.8598,7,-1.3761,6,-1.7141,2,-3.2286,11,-0.7224,3,-2.4812,3,-2.4371
ENSG00000255823,MTRNR2L8,89,-3.0741,386,-0.9065,2480,2.33615,603,-0.2125,253,-1.6593,1192,0.91030,408,-0.8186,623,-0.1621,610,-0.1958
ENSG00000110315,RNF141,89,-0.3323,266,1.51021,116,0.07667,97,-0.1997,75,-0.6614,100,-0.1561,104,-0.0979,88,-0.3617,93,-0.2657
ENSG00000072952,MRVI1,89,0.76242,76,0.49214,105,1.04738,35,-0.7318,8,-3.0486,26,-1.1988,19,-1.6397,33,-0.8129,162,1.85974
ENSG00000198730,CTR9,89,0.32801,72,-0.0277,44,-0.7977,48,-0.6476,74,0.03052,47,-0.6731,44,-0.7924,121,0.83756,116,0.76160
ENSG00000110321,EIF4G2,89,-1.7748,315,0.15735,274,-0.0621,349,0.32835,339,0.32072,324,0.20727,336,0.26242,236,-0.2992,250,-0.2104
ENSG00000236287,ZBED5,89,1.13773,47,0.06774,33,-0.5044,36,-0.3507,43,-0.0824,29,-0.7062,27,-0.8056,61,0.48014,44,-0.0369
ENSG00000110328,GALNT18,89,1.61857,3,-3.3819,13,-1.4383,49,0.56011,65,1.22095,4,-3.1853,22,-0.7106,6,-2.5783,32,-0.1190
ENSG00000170242,USP47,89,-0.1279,239,1.55613,51,-1.0047,45,-1.1705,68,-0.6196,71,-0.4803,50,-1.0173,181,1.03980,107,0.15687
ENSG00000050165,DKK3,89,-3.1470,154,-2.3557,371,-1.0425,833,0.22517,1438,1.39508,454,-0.7334,604,-0.2886,898,0.34793,969,0.47327
ENSG00000133816,MICAL2,89,0.37044,2,-4.9322,14,-2.3974,46,-0.6775,138,1.32899,52,-0.5033,99,0.54784,109,0.70020,24,-1.6566
ENSG00000197702,PARVA,89,1.18704,7,-2.7894,62,0.56853,33,-0.4375,29,-0.6926,35,-0.3657,51,0.25063,42,-0.0782,62,0.54689
ENSG00000187079,TEAD1,89,1.32799,48,0.26842,50,0.34517,35,-0.2359,9,-2.3868,10,-2.0946,5,-3.1528,35,-0.2557,117,1.84653
ENSG00000133794,ARNTL,89,1.93211,8,-1.8875,21,-0.5031,26,-0.1805,24,-0.3372,16,-0.9328,32,0.09635,24,-0.3020,30,0.03262
ENSG00000148925,BTBD10,89,-0.0362,18,-2.4471,30,-1.6760,42,-1.2139,153,1.00499,121,0.45415,119,0.43118,116,0.38267,73,-0.3551
ENSG00000197601,FAR1,89,0.67343,178,1.94586,24,-1.3498,26,-1.2593,54,-0.1605,31,-1.0116,44,-0.4533,63,0.08780,28,-1.1433
ENSG00000262655,SPON1,89,0.26559,24,-1.7582,44,-0.8283,122,0.77889,6,-3.7924,0,-7.7960,5,-3.9838,10,-3.0184,451,3.71073
ENSG00000129083,COPB1,89,0.50647,82,0.36549,25,-1.4825,68,0.05582,72,0.16620,36,-0.9031,55,-0.2657,69,0.09588,86,0.43736
ENSG00000129084,PSMA1,89,-0.6025,61,-1.1720,77,-0.8262,170,0.41886,189,0.69037,136,0.05164,210,0.77757,105,-0.3508,86,-0.6610
ENSG00000110693,SOX6,89,1.38819,28,-0.5302,23,-0.8270,105,1.69288,3,-3.9679,16,-1.3821,13,-1.6199,39,-0.0003,75,1.06429
ENSG00000110696,C11orf58,89,-1.6713,390,0.62696,228,-0.2470,245,-0.1331,233,-0.2337,402,0.67702,212,-0.3628,336,0.38027,293,0.15623
ENSG00000110700,RPS13,89,-2.8470,886,0.66698,1235,1.25104,936,0.76154,422,-0.5818,716,0.31337,706,0.28905,181,-1.8088,310,-1.0047
ENSG00000011405,PIK3C2A,89,-0.1331,101,0.05497,118,0.30854,131,0.48310,28,-1.9907,47,-1.1282,30,-1.8060,107,0.15813,293,1.95081
ENSG00000070081,NUCB2,89,0.07105,87,0.02692,112,0.43741,60,-0.5556,79,-0.1307,87,0.03228,46,-0.9603,132,0.70724,83,-0.0451
ENSG00000006071,ABCC8,89,2.60844,4,-2.5040,5,-2.2261,13,-0.7744,27,0.40789,8,-1.5413,5,-2.0301,26,0.28908,13,-0.7787
ENSG00000006611,USH1C,89,3.41313,69,2.71058,5,-1.6550,0,-7.0595,0,-8.8029,0,-8.3678,0,-8.6082,0,-8.9030,0,-7.6260
ENSG00000129159,KCNC1,89,1.54389,0,-7.3711,6,-2.6936,43,0.25771,44,0.35198,37,0.02117,32,-0.2156,60,0.83547,8,-2.1477
ENSG00000129158,SERGEF,89,0.37522,14,-2.4141,94,0.45081,88,0.35128,54,-0.4769,119,0.85980,72,0.02121,67,-0.0957,58,-0.3142
ENSG00000110756,HPS5,89,2.76363,36,0.94799,15,-0.4434,5,-2.0956,3,-3.0728,18,-0.2138,6,-1.8993,22,0.14454,7,-1.4935
ENSG00000110768,GTF2H1,89,1.14207,30,-0.6534,24,-0.9842,27,-0.7697,53,0.30665,48,0.08859,43,-0.0773,43,-0.0919,41,-0.1469
ENSG00000134333,LDHA,89,-2.0912,87,-2.1329,164,-1.1898,278,-0.3757,702,1.40038,265,-0.4504,727,1.22130,260,-0.4812,255,-0.5114
ENSG00000074319,TSG101,89,0.53064,63,-0.0339,48,-0.4697,37,-0.8479,63,-0.0434,61,-0.0944,78,0.31155,76,0.26134,67,0.05034
ENSG00000151116,UEVLD,89,2.30889,43,0.91946,14,-0.8424,6,-1.9791,10,-1.4634,15,-0.8119,9,-1.5134,25,-0.0113,26,0.09535
ENSG00000179119,SPTY2D1,89,1.71983,33,-0.0196,14,-1.2624,16,-1.1398,27,-0.3308,12,-1.5796,14,-1.2703,57,0.88568,41,0.36260
ENSG00000110786,PTPN5,89,1.09191,0,-6.5540,11,-2.1354,30,-0.6602,80,1.05543,41,-0.1877,71,0.68389,49,0.07940,13,-1.8625
ENSG00000166833,NAV2,89,2.20073,36,0.49942,13,-1.0711,22,-0.2307,6,-2.2431,1,-4.4811,8,-1.7494,19,-0.4687,60,1.41045
ENSG00000109854,HTATIP2,89,1.96162,58,1.14089,20,-0.5750,1,-5.0193,23,-0.4356,16,-0.9217,34,0.25962,14,-1.0993,14,-1.0715
ENSG00000165973,NELL1,89,1.30829,0,-10.046,2,-3.9530,12,-1.8493,96,1.78217,28,-0.5909,43,0.08703,33,-0.3347,12,-1.8692
ENSG00000171714,ANO5,89,1.25113,9,-2.2822,34,-0.3264,46,0.13128,34,-0.3663,39,-0.1405,42,-0.0048,52,0.31564,44,0.05420
ENSG00000198168,SVIP,988,3.00647,329,0.74986,104,-1.0847,69,-1.6905,111,-1.0635,112,-0.9756,84,-1.4061,123,-0.8265,59,-1.9320
ENSG00000187398,LUZP2,89,1.12102,19,-1.3483,40,-0.1968,20,-1.2356,23,-1.1164,38,-0.2850,31,-0.6003,103,1.37129,70,0.68566
ENSG00000134343,ANO3,89,1.31147,0,-6.3624,16,-1.4595,11,-1.9447,87,1.54814,21,-1.0304,41,-0.0152,51,0.35295,7,-2.5704
ENSG00000176971,FIBIN,89,1.92132,17,-0.8735,12,-1.3689,55,1.01316,2,-3.6487,0,-5.7740,3,-3.1566,3,-3.3249,114,2.44743
ENSG00000129151,BBOX1,89,1.55756,19,-1.0125,53,0.63524,28,-0.3627,1,-5.0483,4,-3.1130,8,-2.2524,6,-2.6823,151,2.67252
ENSG00000109881,CCDC34,89,0.27302,10,-3.0244,25,-1.7027,30,-1.4332,129,1.04510,151,1.17129,54,-0.5123,79,0.07373,59,-0.3892
ENSG00000205213,LGR4,89,2.09572,20,-0.4823,7,-2.0595,34,0.36297,10,-1.5530,1,-4.4527,3,-3.0961,4,-2.7360,95,2.21646
ENSG00000148943,LIN7C,89,1.05817,38,-0.3517,61,0.42007,39,-0.3149,30,-0.7832,50,0.08805,32,-0.6031,53,0.16871,52,0.13776
ENSG00000176697,BDNF,89,2.11599,0,-10.203,1,-4.0550,5,-2.4058,56,1.48808,8,-1.7731,48,0.93820,7,-2.0874,0,-5.2334
ENSG00000169519,METTL15,89,2.42551,16,-0.6144,16,-0.5513,23,-0.0295,18,-0.5026,15,-0.7167,15,-0.7350,20,-0.2804,7,-1.8355
ENSG00000152219,ARL14EP,89,0.88945,40,-0.4201,37,-0.5381,29,-0.9294,54,0.07140,52,-0.0137,37,-0.5257,55,0.09378,74,0.56997
ENSG00000066382,MPPED2,89,1.83881,4,-3.0234,32,0.04985,36,0.23145,26,-0.3227,17,-0.9419,21,-0.6246,32,0.04269,29,-0.1266
ENSG00000170946,DNAJC24,89,1.91146,38,0.39623,24,-0.3179,14,-1.1387,23,-0.4396,26,-0.2362,12,-1.4178,30,0.02414,19,-0.6886
ENSG00000148950,IMMP1L,89,0.79793,30,-0.9531,57,0.05220,106,1.10248,52,-0.1126,65,0.26950,52,-0.0931,15,-1.9661,33,-0.7999
ENSG00000109911,ELP4,89,1.69855,41,0.31592,42,0.35660,28,-0.2837,18,-1.0356,7,-2.2705,7,-2.3297,25,-0.4713,60,0.96494
ENSG00000007372,PAX6,89,1.15096,45,-0.0076,76,0.86733,52,0.24264,4,-3.5830,22,-1.1133,17,-1.4693,14,-1.7164,125,1.78783
ENSG00000049449,RCN1,89,0.80190,32,-0.8510,62,0.18385,82,0.66346,81,0.73987,19,-1.6194,16,-1.8617,25,-1.2271,62,0.20551
ENSG00000149100,EIF3M,89,-0.2356,81,-0.3841,86,-0.2912,117,0.19814,118,0.24245,111,0.11396,106,0.03042,89,-0.2410,120,0.23416
ENSG00000060749,QSER1,89,1.27802,70,0.85247,43,0.04956,22,-0.9956,13,-1.9188,50,0.28484,10,-2.0773,59,0.55032,49,0.26642
ENSG00000280798,LINC00294,89,1.28111,19,-1.1668,37,-0.1804,36,-0.2144,42,0.01033,34,-0.3397,37,-0.1713,66,0.74650,14,-1.6256
ENSG00000176102,CSTF3,89,0.80590,42,-0.4260,44,-0.3359,30,-0.9429,60,0.17540,56,0.03394,50,-0.1529,50,-0.1582,67,0.31875
ENSG00000110422,HIPK3,89,1.61745,34,-0.0168,42,0.31168,7,-2.3551,39,0.19176,15,-1.2803,17,-1.1074,41,0.27714,25,-0.5445
ENSG00000110427,KIAA1549L,89,-0.5747,1,-6.4673,48,-1.5112,73,-0.8794,298,1.77827,106,-0.3146,114,-0.2005,184,0.58085,78,-0.7865
ENSG00000085063,CD59,89,-1.3035,81,-1.4438,282,0.49358,326,0.73727,293,0.64694,151,-0.5073,218,0.07246,138,-0.6452,211,0.02159
ENSG00000110429,FBXO3,89,0.44994,31,-1.1776,38,-0.8813,41,-0.7864,106,0.86710,52,-0.4208,85,0.35924,67,-0.0061,61,-0.1712
ENSG00000135363,LMO2,89,1.92589,12,-1.4067,147,3.09606,13,-1.2649,5,-2.7378,4,-3.0516,13,-1.2049,8,-1.9326,2,-3.8008
ENSG00000135387,CAPRIN1,89,-0.5779,134,0.06006,116,-0.1674,120,-0.1188,154,0.32022,88,-0.6068,151,0.25596,131,0.02802,154,0.28559
ENSG00000135372,NAT10,89,2.10280,20,-0.4774,8,-1.9031,9,-1.6624,23,-0.3326,11,-1.3662,10,-1.5439,53,1.08449,29,0.09225
ENSG00000121691,CAT,89,1.17038,96,1.30566,33,-0.4416,77,0.90970,13,-1.9691,10,-2.1480,7,-2.6395,11,-2.0508,93,1.24141
ENSG00000149089,APIP,89,1.47026,84,1.36553,24,-0.7234,50,0.44248,15,-1.4588,28,-0.4543,30,-0.3652,26,-0.5742,15,-1.3938
ENSG00000110435,PDHX,89,0.65110,42,-0.5654,40,-0.6225,60,-0.0080,92,0.82801,40,-0.6397,46,-0.4097,61,0.02727,37,-0.7510
ENSG00000026508,CD44,89,2.46671,103,2.81771,31,0.47513,2,-3.1670,0,-9.3135,0,-8.8786,0,-9.1184,0,-9.4136,7,-1.6924
ENSG00000110436,SLC1A2,89,-4.6177,117,-4.2256,1687,-0.2660,5248,1.68453,427,-2.4820,609,-1.8169,613,-1.8081,992,-1.0851,9732,3.10023
ENSG00000149090,PAMR1,89,1.67691,7,-2.3642,12,-1.5250,21,-0.6982,14,-1.4195,1,-5.0567,19,-0.8581,2,-4.0711,158,2.95228
ENSG00000179431,FJX1,89,1.97792,2,-3.9043,15,-1.0521,39,0.48263,21,-0.5651,5,-2.4708,40,0.51418,12,-1.2846,46,0.75792
ENSG00000166326,TRIM44,89,-1.5519,229,-0.1140,208,-0.2637,129,-0.9966,240,-0.0433,304,0.34712,175,-0.5346,491,1.16838,351,0.58420
ENSG00000110442,COMMD9,89,0.86371,30,-0.8779,47,-0.2008,70,0.45214,61,0.24936,42,-0.3520,72,0.48729,30,-0.8851,28,-0.9605
ENSG00000166352,C11orf74,89,1.25896,19,-1.2436,39,-0.1346,25,-0.7945,41,-0.0476,64,0.67645,72,0.87764,15,-1.5512,17,-1.3644
ENSG00000148948,LRRC4C,89,0.67990,19,-1.6888,15,-2.0817,16,-1.9677,98,0.98805,28,-1.1398,55,-0.1021,102,0.90171,69,0.25647
ENSG00000166181,API5,89,0.32891,89,0.31956,30,-1.3485,63,-0.2402,88,0.34249,71,-0.0490,75,0.03730,79,0.13476,58,-0.3691
ENSG00000052841,TTC17,89,1.96236,41,0.56540,19,-0.7016,15,-0.9840,12,-1.4458,14,-1.1187,10,-1.6384,40,0.49738,40,0.51139
ENSG00000149084,HSD17B12,89,-0.7088,200,0.57511,145,0.04881,139,-0.0179,127,-0.1765,73,-1.0203,82,-0.8388,127,-0.1581,296,1.26057
ENSG00000187479,C11orf96,89,2.34142,13,-0.9790,62,1.60191,19,-0.3708,10,-1.4229,8,-1.6870,22,-0.1409,6,-1.9982,4,-2.6157
ENSG00000151348,EXT2,89,1.56509,22,-0.7391,23,-0.6903,24,-0.5885,46,0.46013,11,-1.7254,18,-1.0729,26,-0.5125,53,0.62274
ENSG00000085117,CD82,89,2.09837,58,1.25421,12,-1.2104,30,0.14939,2,-3.6270,2,-3.8873,3,-3.1889,6,-2.2288,69,1.58555
ENSG00000019505,SYT13,89,-0.6041,4,-5.1711,41,-1.7814,75,-0.8793,260,1.38131,153,0.24992,187,0.57964,172,0.44123,73,-0.9071
ENSG00000175264,CHST1,89,0.15784,5,-4.1339,60,-0.4601,63,-0.4032,139,1.06507,46,-0.8810,63,-0.3839,104,0.39849,101,0.35788
ENSG00000121671,CRY2,89,1.21166,15,-1.5718,27,-0.7364,42,-0.0685,52,0.33764,29,-0.6115,37,-0.2503,50,0.24050,40,-0.1392
ENSG00000121653,MAPK8IP1,89,-0.4310,144,0.32514,143,0.31946,155,0.44939,98,-0.3181,130,0.15669,116,-0.0190,118,0.01182,84,-0.5318
ENSG00000121680,PEX16,89,1.38639,29,-0.4628,43,0.12027,43,0.12031,36,-0.1390,45,0.22571,33,-0.2779,25,-0.7311,15,-1.4882
ENSG00000135365,PHF21A,89,1.84040,48,0.72121,37,0.28335,23,-0.4376,15,-1.2274,15,-1.1385,5,-2.5885,28,-0.1857,35,0.21120
ENSG00000149091,DGKZ,988,2.63940,20,-3.6760,163,-0.6134,154,-0.7004,213,-0.2208,174,-0.5116,151,-0.7294,225,-0.1133,110,-1.2139
ENSG00000110497,AMBRA1,89,2.80995,12,-0.7621,6,-1.6604,11,-0.8983,17,-0.2751,12,-0.7279,16,-0.3678,9,-1.1632,10,-1.0863
ENSG00000175224,ATG13,89,1.05463,62,0.43973,39,-0.3124,31,-0.6439,50,0.08213,42,-0.2030,35,-0.4638,42,-0.1854,34,-0.5150
ENSG00000175220,ARHGAP1,89,1.92666,66,1.35470,17,-0.8276,20,-0.6018,22,-0.5398,18,-0.7584,19,-0.7081,18,-0.7980,6,-2.2708
ENSG00000175216,CKAP5,89,-0.5257,140,0.18381,69,-0.9263,79,-0.7226,168,0.55832,111,-0.1828,105,-0.2688,179,0.58569,140,0.18827
ENSG00000134569,LRP4,89,0.45409,48,-0.5263,68,0.02157,149,1.34695,10,-2.9365,4,-3.9138,11,-2.7245,22,-1.7231,262,2.50352
ENSG00000149179,C11orf49,89,0.16099,26,-1.6948,84,0.06287,124,0.70089,123,0.80710,46,-0.8707,88,0.14417,49,-0.7858,55,-0.6102
ENSG00000149182,ARFGAP2,89,0.31763,47,-0.6857,62,-0.2737,56,-0.4271,77,0.09680,47,-0.7071,117,0.76087,95,0.41062,67,-0.1426
ENSG00000134575,ACP2,89,1.78347,9,-1.8841,10,-1.7164,39,0.32911,33,0.05613,9,-1.8874,34,0.10743,37,0.24331,26,-0.3473
ENSG00000110514,MADD,89,0.16651,19,-2.1672,51,-0.6991,91,0.19240,109,0.57397,62,-0.4072,93,0.23521,122,0.68293,58,-0.5029
ENSG00000165916,PSMC3,89,-1.0870,107,-0.8065,208,0.23101,161,-0.1839,195,0.14031,269,0.65810,244,0.49102,172,-0.0768,163,-0.1585
ENSG00000149187,CELF1,89,0.20989,63,-0.3414,62,-0.3775,51,-0.6704,115,0.73234,70,-0.1906,42,-0.9788,103,0.44227,74,-0.0862
ENSG00000213619,NDUFS3,89,-0.8507,71,-1.1934,115,-0.4591,238,0.70981,202,0.50479,152,-0.0292,239,0.71647,90,-0.8458,146,-0.0916
ENSG00000110536,PTPMT1,89,0.84579,34,-0.6937,49,-0.1428,98,1.00322,47,-0.2119,30,-0.8995,71,0.46047,26,-1.0954,43,-0.3554
ENSG00000123444,KBTBD4,89,2.14503,8,-1.8058,7,-1.9575,20,-0.4266,33,0.39677,15,-0.8637,22,-0.3091,11,-1.2972,28,0.07522
ENSG00000172247,C1QTNF4,89,-0.8920,8,-4.4099,92,-0.8514,170,0.11569,298,1.26320,156,-0.0276,194,0.32337,190,0.29544,91,-0.8656
ENSG00000109919,MTCH2,89,0.08720,75,-0.1900,81,-0.0706,100,0.26332,100,0.31344,61,-0.5115,79,-0.1161,63,-0.4549,97,0.22621
ENSG00000109920,FNBP4,89,1.28307,78,1.04434,33,-0.3818,11,-2.0359,22,-1.0936,16,-1.4773,20,-1.1435,76,0.99159,52,0.34526
ENSG00000149177,PTPRJ,89,1.86068,26,-0.2760,30,-0.0567,46,0.67031,21,-0.6737,14,-1.2125,15,-1.0758,34,0.17196,12,-1.4489
ENSG00000086205,FOLH1,89,1.99030,194,4.13808,0,-5.7219,0,-7.8526,0,-6.5552,0,-8.5294,0,-9.4301,7,-2.0584,0,-8.4501
ENSG00000134817,APLNR,89,1.65074,139,2.59093,91,1.68969,12,-1.5820,2,-4.1244,0,-8.5821,1,-4.5655,6,-2.5850,1,-5.0057
ENSG00000149136,SSRP1,89,0.38712,71,0.00754,46,-0.6491,96,0.50019,82,0.27851,46,-0.6449,42,-0.8148,99,0.56042,50,-0.5298
ENSG00000186907,RTN4RL2,89,1.22537,0,-7.5038,7,-2.6213,17,-1.3944,105,1.90644,39,-0.1523,44,0.03527,19,-1.2769,6,-2.9547
ENSG00000134809,TIMM10,89,0.17306,41,-1.0431,61,-0.4270,101,0.37588,83,0.05393,113,0.55339,141,0.93145,24,-1.8410,67,-0.2772
ENSG00000156587,UBE2L6,89,0.76530,31,-0.9296,86,0.69637,97,0.90236,36,-0.7551,58,0.04227,53,-0.0929,27,-1.1432,49,-0.2114
ENSG00000149131,SERPING1,89,1.87635,17,-0.9258,48,0.73331,41,0.47034,12,-1.4916,20,-0.6390,18,-0.8206,19,-0.7469,29,-0.0626
ENSG00000166793,YPEL4,89,1.25184,10,-2.1976,18,-1.3144,37,-0.2167,56,0.51130,44,0.07200,49,0.23658,47,0.17336,18,-1.3177
ENSG00000156599,ZDHHC5,89,2.47296,15,-0.6937,16,-0.5513,11,-1.0883,23,0.00799,9,-1.3505,15,-0.6547,24,0.05962,5,-2.3231
ENSG00000156603,MED19,89,0.69526,38,-0.6856,23,-1.4016,62,0.09103,71,0.35460,45,-0.4172,75,0.40868,50,-0.2515,61,0.05950
ENSG00000213593,TMX2,89,-0.0868,100,0.09727,60,-0.7000,144,0.69508,118,0.40550,45,-1.1274,80,-0.2566,80,-0.2667,109,0.23691
ENSG00000211450,SELENOH,89,-1.4824,50,-2.3261,190,-0.3303,255,0.13559,288,0.38169,376,0.77877,521,1.35985,156,-0.6423,131,-0.9067
ENSG00000198561,CTNND1,89,1.34058,42,0.04381,49,0.31363,33,-0.3410,30,-0.4965,17,-1.3575,29,-0.5115,35,-0.2158,50,0.34852
ENSG00000186660,ZFP91,89,-0.6337,244,1.00063,138,0.05280,74,-0.9128,99,-0.5303,202,0.67017,59,-1.2614,216,0.78539,120,-0.1785
ENSG00000110042,DTX4,89,2.55392,33,0.63171,14,-0.7546,17,-0.4083,13,-0.9362,8,-1.5469,20,-0.2036,15,-0.6135,2,-3.2731
ENSG00000110048,OSBP,89,0.90905,43,-0.2811,42,-0.3112,29,-0.8793,48,-0.1400,42,-0.3121,47,-0.1445,72,0.54922,55,0.09677
ENSG00000166900,STX3,89,2.64278,8,-1.3977,8,-1.4722,6,-1.7604,16,-0.5315,4,-2.2642,24,0.21113,30,0.52519,12,-0.8584
ENSG00000166902,MRPL16,89,0.79056,36,-0.6799,35,-0.7170,87,0.73851,50,-0.1794,62,0.18255,65,0.27315,26,-1.1782,53,-0.0613
ENSG00000110107,PRPF19,89,-0.0714,32,-1.6306,25,-2.0116,107,0.21880,148,0.89168,62,-0.6329,107,0.22396,143,0.69965,72,-0.4143
ENSG00000110108,TMEM109,89,2.29860,22,-0.1858,37,0.62272,18,-0.4773,17,-0.6111,5,-2.2661,17,-0.6036,15,-0.7554,11,-1.2561
ENSG00000006118,TMEM132A,89,0.06365,18,-2.3457,72,-0.2683,129,0.67225,126,0.72628,35,-1.3955,72,-0.2779,44,-1.0298,147,0.89270
ENSG00000167987,VPS37C,89,2.63099,16,-0.4359,11,-0.9911,16,-0.4902,16,-0.4848,8,-1.4176,8,-1.4146,11,-1.0371,23,0.11352
ENSG00000167986,DDB1,89,-0.5746,81,-0.7307,85,-0.6520,206,0.77467,158,0.37965,74,-0.8598,157,0.32242,100,-0.3998,180,0.54225
ENSG00000149476,TKFC,89,1.30648,12,-1.8205,20,-1.1346,15,-1.5176,40,-0.0452,54,0.42498,66,0.78078,38,-0.1140,37,-0.1651
ENSG00000149532,CPSF7,89,1.26600,39,-0.1306,31,-0.4585,43,0.02074,40,-0.1073,11,-2.0464,37,-0.1844,43,0.05100,48,0.21212
ENSG00000167985,SDHAF2,89,1.12611,31,-0.5753,33,-0.4899,68,0.65848,36,-0.3976,38,-0.2649,66,0.59413,34,-0.4369,22,-1.1006
