Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to11,Feature log2 fold change topic 5to11
ENSG00000177830,CHID1,47,-0.8530,59,-0.4764,92,0.79871
ENSG00000183020,AP2A2,82,-0.9136,174,0.37807,149,0.21694
ENSG00000078902,TOLLIP,49,-2.4335,252,0.20074,268,0.83236
ENSG00000174672,BRSK2,37,-0.5421,60,0.30667,52,0.09842
ENSG00000182208,MOB2,13,-0.9835,24,-0.0516,28,0.57253
ENSG00000184545,DUSP8,26,-0.9746,79,0.95344,45,-0.2371
ENSG00000244242,IFITM10,9,-1.7644,22,-0.4525,36,1.18273
ENSG00000117984,CTSD,234,-0.3643,248,-0.2628,317,0.39118
ENSG00000214026,MRPL23,34,-1.2009,47,-0.6682,87,1.09695
ENSG00000110651,CD81,295,0.06788,154,-1.0189,318,0.50024
ENSG00000184281,TSSC4,24,-0.3808,22,-0.5018,34,0.54502
ENSG00000269821,KCNQ1OT1,628,3.77629,140,-0.1395,18,-4.3435
ENSG00000129757,CDKN1C,321,4.15308,7,-3.5442,21,-2.9640
ENSG00000205531,NAP1L4,148,0.43830,116,-0.0099,107,-0.2955
ENSG00000110619,CARS,48,-0.2273,46,-0.2828,59,0.32015
ENSG00000005801,ZNF195,39,1.35978,18,-0.0935,14,-1.0129
ENSG00000177105,RHOG,88,3.11329,6,-2.0918,11,-2.0811
ENSG00000167323,STIM1,16,-1.4778,46,0.25586,45,0.52962
ENSG00000167325,RRM1,25,-0.1828,33,0.31437,27,-0.1024
ENSG00000244734,HBB,31,-1.9906,21,-2.5500,152,2.53913
ENSG00000051009,FAM160A2,12,-0.2534,12,-0.2463,16,0.31400
ENSG00000110148,CCKBR,6,-2.4152,25,-0.3025,38,1.25967
ENSG00000166311,SMPD1,54,0.37823,27,-0.7844,45,0.16000
ENSG00000166313,APBB1,294,-0.2649,198,-0.9202,398,0.69298
ENSG00000110171,TRIM3,11,-1.1600,11,-1.2267,31,1.40813
ENSG00000132254,ARFIP2,19,-1.3077,33,-0.4217,51,0.97974
ENSG00000132286,TIMM10B,24,-0.2425,16,-0.8818,32,0.65885
ENSG00000132275,RRP8,23,0.41189,31,1.05848,13,-1.0653
ENSG00000166333,ILK,47,0.05001,22,-1.1556,52,0.57149
ENSG00000166337,TAF10,81,-0.6193,64,-1.0112,142,0.97136
ENSG00000166340,TPP1,77,0.83154,37,-0.4589,45,-0.3568
ENSG00000158042,MRPL17,11,-2.2262,23,-1.1059,60,1.82450
ENSG00000166394,CYB5R2,76,3.89123,0,-5.1248,6,-2.5802
ENSG00000175390,EIF3F,111,-0.1970,100,-0.3619,135,0.34828
ENSG00000166402,TUB,8,-2.5362,76,1.08680,43,0.03807
ENSG00000166405,RIC3,39,0.26127,31,-0.1297,33,-0.0958
ENSG00000166441,RPL27A,716,0.09030,500,-0.5272,722,0.24770
ENSG00000166444,ST5,28,0.47580,25,0.24947,19,-0.4889
ENSG00000166452,AKIP1,12,-0.7379,9,-1.0726,23,1.07696
ENSG00000175348,TMEM9B,33,-0.0829,26,-0.4927,38,0.34830
ENSG00000175352,NRIP3,23,-1.4392,88,0.81321,58,0.04432
ENSG00000184014,DENND5A,131,1.75627,25,-1.2863,42,-0.8783
ENSG00000166471,TMEM41B,34,0.70066,13,-0.9850,23,-0.0164
ENSG00000205339,IPO7,77,0.23336,89,0.50534,59,-0.4999
ENSG00000133789,SWAP70,49,1.11022,31,0.21070,20,-0.9735
ENSG00000133812,SBF2,27,0.85136,27,0.82842,11,-1.2089
ENSG00000133805,AMPD3,46,3.21968,1,-2.9058,5,-2.0509
ENSG00000255823,MTRNR2L8,814,-0.3519,1661,0.96575,861,-0.5233
ENSG00000110315,RNF141,154,1.02960,82,-0.1410,73,-0.6907
ENSG00000072952,MRVI1,43,0.53916,35,0.17625,28,-0.4874
ENSG00000198730,CTR9,117,1.17248,76,0.31172,45,-1.0963
ENSG00000110321,EIF4G2,190,-0.3401,167,-0.5579,262,0.55174
ENSG00000236287,ZBED5,40,0.85464,23,-0.1293,21,-0.5499
ENSG00000110328,GALNT18,3,-2.7847,10,-1.3058,30,2.15499
ENSG00000170242,USP47,206,1.85596,87,0.07295,48,-1.6078
ENSG00000050165,DKK3,165,-2.0038,435,-0.4682,728,1.27620
ENSG00000133816,MICAL2,21,-2.0443,68,-0.2040,94,1.07956
ENSG00000197702,PARVA,21,-0.5283,30,0.01231,32,0.30271
ENSG00000187079,TEAD1,46,1.91336,25,0.60518,8,-2.0871
ENSG00000133794,ARNTL,9,-1.1862,14,-0.5725,24,1.02729
ENSG00000148925,BTBD10,25,-1.6811,63,-0.1756,85,0.94235
ENSG00000197601,FAR1,113,1.72234,31,-0.7359,35,-1.0431
ENSG00000129083,COPB1,38,0.19164,29,-0.3074,35,0.05630
ENSG00000129084,PSMA1,38,-1.6522,44,-1.4235,142,1.78141
ENSG00000110696,C11orf58,311,0.50314,259,0.16902,208,-0.4560
ENSG00000110700,RPS13,768,0.29163,285,-1.3621,725,0.46061
ENSG00000011405,PIK3C2A,109,1.72671,79,0.99628,19,-2.2491
ENSG00000070081,NUCB2,109,0.78556,88,0.38253,56,-0.8165
ENSG00000006071,ABCC8,15,-0.1267,11,-0.6767,18,0.47628
ENSG00000129159,KCNC1,4,-3.2583,47,0.71002,36,0.48932
ENSG00000129158,SERGEF,24,-1.8681,72,-0.1157,93,0.95576
ENSG00000110768,GTF2H1,31,-0.0316,30,-0.0517,32,0.05334
ENSG00000134333,LDHA,78,-2.1181,98,-1.7803,411,2.21697
ENSG00000074319,TSG101,32,-0.6951,39,-0.3727,56,0.64832
ENSG00000151116,UEVLD,46,2.14785,18,0.18836,8,-2.0175
ENSG00000179119,SPTY2D1,32,0.89882,30,0.77582,13,-1.2055
ENSG00000110786,PTPN5,9,-2.8115,35,-0.6978,71,1.68190
ENSG00000166833,NAV2,35,1.30825,27,0.72027,10,-1.5318
ENSG00000109854,HTATIP2,23,0.40490,7,-1.4441,20,0.39560
ENSG00000165973,NELL1,2,-3.7254,18,-0.7845,39,1.92513
ENSG00000171714,ANO5,8,-1.0685,28,1.00779,15,-0.2502
ENSG00000198168,SVIP,346,1.71452,155,0.07684,91,-1.4624
ENSG00000187398,LUZP2,16,-0.9285,42,0.68974,29,-0.0296
ENSG00000134343,ANO3,7,-2.4675,75,1.46252,32,-0.3324
ENSG00000109881,CCDC34,18,-2.3926,116,0.66951,89,0.40303
ENSG00000148943,LIN7C,24,-0.1459,38,0.69652,23,-0.4126
ENSG00000176697,BDNF,1,-4.0017,20,0.30476,21,0.94356
ENSG00000152219,ARL14EP,17,-1.0957,50,0.75937,33,-0.0242
ENSG00000066382,MPPED2,8,-1.3734,33,1.12419,17,-0.2543
ENSG00000170946,DNAJC24,35,0.69193,35,0.67647,18,-0.9589
ENSG00000148950,IMMP1L,14,-1.8569,27,-0.8636,59,1.51494
ENSG00000007372,PAX6,15,-0.8040,44,1.08034,22,-0.4159
ENSG00000049449,RCN1,5,-2.7370,30,-0.1355,41,1.18803
ENSG00000149100,EIF3M,56,-0.6539,74,-0.1944,93,0.50996
ENSG00000060749,QSER1,59,2.39987,26,0.52055,6,-2.6458
ENSG00000280798,LINC00294,27,-0.7363,49,0.27452,44,0.21730
ENSG00000176102,CSTF3,33,-0.3394,36,-0.1796,43,0.32400
ENSG00000110422,HIPK3,19,-0.1457,30,0.70074,18,-0.4161
ENSG00000110427,KIAA1549L,19,-2.7018,198,1.19487,105,-0.0408
ENSG00000085063,CD59,82,-1.0245,116,-0.4629,182,0.87690
ENSG00000110429,FBXO3,23,-0.9503,38,-0.1233,47,0.60873
ENSG00000135363,LMO2,26,0.52579,14,-0.5459,19,-0.0672
ENSG00000135387,CAPRIN1,61,-0.5752,65,-0.4910,100,0.65465
ENSG00000135372,NAT10,36,0.69102,38,0.79733,18,-1.0540
ENSG00000121691,CAT,46,1.75441,8,-1.4488,15,-0.8290
ENSG00000149089,APIP,29,0.74912,16,-0.3222,17,-0.3585
ENSG00000110435,PDHX,29,-0.7418,39,-0.2506,51,0.59353
ENSG00000110436,SLC1A2,112,-2.1704,637,0.71629,467,0.31676
ENSG00000179431,FJX1,1,-4.2395,18,0.05053,22,1.20426
ENSG00000166326,TRIM44,390,0.63893,403,0.70192,207,-0.9377
ENSG00000110442,COMMD9,26,-0.9516,34,-0.5291,56,0.88344
ENSG00000166352,C11orf74,14,-1.3977,12,-1.6459,44,1.76325
ENSG00000148948,LRRC4C,55,-0.0936,108,1.18223,45,-0.8511
ENSG00000166181,API5,53,-0.1264,56,-0.0127,58,0.08800
ENSG00000052841,TTC17,33,0.74299,40,1.13940,14,-1.3907
ENSG00000149084,HSD17B12,162,0.89685,96,-0.0746,84,-0.6162
ENSG00000166199,ALKBH3,15,0.29788,6,-1.1857,14,0.39062
ENSG00000187479,C11orf96,38,1.15953,3,-2.8412,21,0.01138
ENSG00000151348,EXT2,17,-0.3415,18,-0.2728,23,0.38382
ENSG00000085117,CD82,118,2.94623,19,-0.9585,14,-2.2715
ENSG00000175274,TP53I11,6,-1.9606,29,0.60482,22,0.36999
ENSG00000019505,SYT13,20,-2.7471,149,0.42045,137,0.69213
ENSG00000175264,CHST1,29,-1.9220,149,0.81861,100,0.16912
ENSG00000121671,CRY2,13,-1.8393,51,0.31512,49,0.59077
ENSG00000121653,MAPK8IP1,176,-0.5025,292,0.38573,237,0.01895
ENSG00000121680,PEX16,26,-1.1306,29,-0.9134,65,1.21373
ENSG00000135365,PHF21A,52,1.58025,27,0.24543,14,-1.4388
ENSG00000149091,DGKZ,57,-2.7354,563,1.04182,335,0.10992
ENSG00000110497,AMBRA1,13,-0.0533,19,0.62379,12,-0.4093
ENSG00000285658,AC127035.1,3,-2.1810,18,0.44561,16,0.56205
ENSG00000175224,ATG13,68,0.24791,55,-0.1477,58,-0.0757
ENSG00000175220,ARHGAP1,65,1.24268,26,-0.4890,28,-0.6995
ENSG00000175216,CKAP5,75,-0.0633,110,0.62995,70,-0.4082
ENSG00000134569,LRP4,23,0.24402,15,-0.4390,21,0.09093
ENSG00000149179,C11orf49,21,-1.7635,61,-0.0424,75,0.86426
ENSG00000149182,ARFGAP2,63,-0.3746,78,-0.0023,82,0.22808
ENSG00000165912,PACSIN3,21,1.03061,9,-0.4094,10,-0.5502
ENSG00000134575,ACP2,18,-0.8906,31,-0.0237,36,0.50965
ENSG00000110514,MADD,34,-1.5275,89,0.05698,100,0.70665
ENSG00000165915,SLC39A13,16,-0.0491,17,0.05792,17,-0.0064
ENSG00000165916,PSMC3,109,-1.2013,229,0.01776,259,0.61458
ENSG00000149187,CELF1,94,0.12290,178,1.39637,60,-1.1782
ENSG00000213619,NDUFS3,52,-1.5821,76,-0.9968,180,1.48749
ENSG00000110536,PTPMT1,17,-1.3317,17,-1.2875,50,1.53651
ENSG00000172247,C1QTNF4,33,-2.8639,177,-0.2713,265,1.33081
ENSG00000109919,MTCH2,53,-0.1534,50,-0.2672,62,0.26424
ENSG00000109920,FNBP4,155,2.11379,74,0.47419,24,-2.2142
ENSG00000149177,PTPRJ,12,-0.3620,22,0.65406,14,-0.2613
ENSG00000086205,FOLH1,106,4.01735,2,-3.3316,7,-2.8449
ENSG00000134817,APLNR,72,1.35240,6,-2.7773,34,-0.1826
ENSG00000149136,SSRP1,90,0.31675,75,-0.0197,71,-0.2017
ENSG00000186907,RTN4RL2,7,-2.7126,40,0.01982,49,1.04686
ENSG00000134809,TIMM10,39,-1.7384,55,-1.2125,152,1.69585
ENSG00000156587,UBE2L6,18,-1.2809,24,-0.7820,49,1.20861
ENSG00000149131,SERPING1,17,-0.3865,14,-0.6988,25,0.65910
ENSG00000166793,YPEL4,25,-0.7790,26,-0.7040,49,0.89790
ENSG00000156599,ZDHHC5,16,0.31263,10,-0.5725,14,0.10923
ENSG00000156603,MED19,46,-0.2007,51,-0.0012,53,0.12570
ENSG00000213593,TMX2,71,-0.1460,56,-0.5531,85,0.42351
ENSG00000211450,SELENOH,84,-1.8992,115,-1.4160,370,1.89605
ENSG00000198561,CTNND1,38,0.85522,22,-0.1422,20,-0.5431
ENSG00000186660,ZFP91,264,1.40149,181,0.61109,76,-1.5339
ENSG00000110042,DTX4,45,1.27457,17,-0.4796,19,-0.7328
ENSG00000110048,OSBP,25,-0.0071,25,0.01449,25,-0.0047
ENSG00000166900,STX3,14,-0.2469,21,0.45405,15,-0.1686
ENSG00000166902,MRPL16,12,-1.9695,16,-1.5645,59,2.01889
ENSG00000110107,PRPF19,57,-1.0455,112,0.07607,120,0.50559
ENSG00000110108,TMEM109,18,-0.0119,14,-0.4447,19,0.27384
ENSG00000006118,TMEM132A,22,-2.4808,59,-0.9702,144,1.80966
ENSG00000167986,DDB1,67,-0.9315,75,-0.7393,143,1.00326
ENSG00000149476,TKFC,17,-1.4319,19,-1.2654,54,1.57736
ENSG00000149532,CPSF7,54,0.60148,33,-0.2593,36,-0.2747
ENSG00000167985,SDHAF2,18,-0.9565,26,-0.3759,39,0.78569
ENSG00000011347,SYT7,35,-2.0192,212,1.03101,123,-0.0038
ENSG00000134780,DAGLA,2,-3.2969,14,-0.2457,21,1.38080
ENSG00000124920,MYRF,255,4.26336,9,-2.8781,14,-3.1943
ENSG00000134825,TMEM258,176,0.02133,50,-1.9939,208,0.88049
ENSG00000168496,FEN1,9,-0.7663,10,-0.6371,18,0.85107
ENSG00000134824,FADS2,59,-0.1420,47,-0.5413,71,0.41440
ENSG00000149485,FADS1,255,1.79446,102,-0.0803,65,-1.4465
ENSG00000221968,FADS3,23,-1.0129,30,-0.5994,53,0.95959
ENSG00000167995,BEST1,50,2.52892,6,-1.5826,9,-1.5811
ENSG00000167996,FTH1,5422,0.26761,3011,-0.7429,4930,0.22562
ENSG00000149503,INCENP,11,-0.3421,29,1.54227,9,-1.0507
ENSG00000162174,ASRGL1,87,-0.2218,162,0.93496,84,-0.5657
ENSG00000124942,AHNAK,125,0.97688,68,-0.1678,62,-0.6307
ENSG00000254772,EEF1G,464,-0.1352,461,-0.1474,524,0.17927
ENSG00000149489,ROM1,29,0.81874,13,-0.5861,17,-0.2854
ENSG00000149541,B3GAT3,37,-1.0270,45,-0.6925,84,1.02526
ENSG00000089597,GANAB,45,0.05408,27,-0.8220,49,0.42105
ENSG00000204922,UQCC3,27,-1.1004,34,-0.7438,66,1.09490
ENSG00000162191,UBXN1,103,-0.1582,74,-0.7042,127,0.51197
ENSG00000168000,BSCL2,109,-2.3089,323,-0.6149,606,1.48397
ENSG00000162188,GNG3,69,-3.2272,403,-0.5264,726,1.61914
ENSG00000214753,HNRNPUL2,133,0.11610,160,0.44601,112,-0.3799
ENSG00000162222,TTC9C,14,-0.5252,7,-1.5126,23,1.13900
ENSG00000168002,POLR2G,91,0.58762,32,-1.1907,68,0.15561
ENSG00000162227,TAF6L,13,0.05585,10,-0.3594,13,0.17997
ENSG00000168569,TMEM223,15,-0.8672,16,-0.7423,30,0.96988
ENSG00000185475,TMEM179B,28,0.75086,10,-1.0332,18,-0.0402
ENSG00000162231,NXF1,19,0.14104,13,-0.4914,18,0.19281
ENSG00000162236,STX5,11,-1.3085,22,-0.2351,30,0.84656
ENSG00000133316,WDR74,25,-0.1910,19,-0.5899,31,0.47333
ENSG00000168003,SLC3A2,39,-0.8982,35,-1.0715,83,1.17329
ENSG00000168539,CHRM1,5,-3.1386,38,-0.0598,49,1.18962
ENSG00000133321,PLAAT4,32,1.10310,6,-1.5871,17,-0.1740
ENSG00000176485,PLAAT3,597,2.76912,55,-1.8930,96,-1.7567
ENSG00000133318,RTN3,528,-0.8647,783,-0.2111,1014,0.62897
ENSG00000188070,C11orf95,1,-4.1252,40,1.08392,23,0.19614
ENSG00000072518,MARK2,35,-0.2921,64,0.81756,36,-0.4303
ENSG00000176340,COX8A,159,-1.9634,263,-1.1862,725,1.77741
ENSG00000167770,OTUB1,52,-1.6259,108,-0.4561,175,1.13417
ENSG00000133315,MACROD1,11,-0.9443,14,-0.6496,25,0.95549
ENSG00000168439,STIP1,37,-1.2170,64,-0.3176,93,0.86687
ENSG00000149743,TRPT1,17,-0.8800,12,-1.3942,37,1.32536
ENSG00000149761,NUDT22,16,-1.0354,22,-0.5356,37,0.92990
ENSG00000110011,DNAJC4,27,-0.6335,46,0.22840,42,0.20221
ENSG00000173511,VEGFB,40,-1.3100,90,0.03865,102,0.64159
ENSG00000173486,FKBP2,58,-0.4917,47,-0.8427,92,0.80297
ENSG00000173457,PPP1R14B,30,-0.7597,38,-0.3710,55,0.68186
ENSG00000002330,BAD,54,-1.5323,97,-0.6189,176,1.21303
ENSG00000173264,GPR137,28,-0.4719,26,-0.6027,44,0.65887
ENSG00000182450,KCNK4,3,-3.0367,11,-1.0755,29,2.04339
ENSG00000173153,ESRRA,12,-0.7815,17,-0.1942,22,0.57594
ENSG00000173113,TRMT112,99,-0.9383,69,-1.5147,226,1.41905
ENSG00000126432,PRDX5,176,-1.8111,311,-0.9212,707,1.53640
ENSG00000162302,RPS6KA4,20,-0.8607,39,0.28043,35,0.26973
ENSG00000110076,NRXN2,63,-0.9930,214,1.21520,100,-0.4639
ENSG00000068831,RASGRP2,12,-0.2605,10,-0.4989,15,0.46791
ENSG00000168066,SF1,123,0.29879,84,-0.3690,105,0.01344
ENSG00000168067,MAP4K2,50,0.93159,39,0.44100,22,-0.9774
ENSG00000133895,MEN1,8,-0.9943,8,-0.9208,18,1.14440
ENSG00000110047,EHD1,36,1.01917,11,-1.0007,19,-0.2851
ENSG00000110046,ATG2A,17,-0.4040,17,-0.3560,23,0.47228
ENSG00000068971,PPP2R5B,22,-1.7211,33,-1.1125,86,1.62464
ENSG00000213465,ARL2,162,-0.3770,103,-1.1113,241,0.86052
ENSG00000110025,SNX15,15,-0.6362,19,-0.2615,25,0.54470
ENSG00000168061,SAC3D1,19,-0.3755,20,-0.3105,26,0.42747
ENSG00000162300,ZFPL1,29,-0.3380,22,-0.7871,41,0.67480
ENSG00000149823,VPS51,66,-1.0910,126,-0.0215,146,0.59791
ENSG00000149809,TM7SF2,61,-0.0759,47,-0.5107,69,0.35346
ENSG00000149806,FAU,801,-0.4507,570,-1.0070,1245,0.86026
ENSG00000162298,SYVN1,35,1.11636,12,-0.7783,17,-0.4584
ENSG00000149792,MRPL49,13,-0.7425,12,-0.9667,26,1.02415
ENSG00000014216,CAPN1,11,-1.9801,19,-1.2304,54,1.81352
ENSG00000133884,DPF2,24,0.68321,9,-1.0104,16,0.00811
ENSG00000245532,NEAT1,497,3.41514,65,-1.1197,41,-2.7722
ENSG00000251562,MALAT1,37846,3.35043,9008,-0.1677,2197,-3.4145
ENSG00000142186,SCYL1,37,-0.8917,42,-0.6833,76,0.94793
ENSG00000168056,LTBP3,94,0.67321,59,-0.1793,59,-0.3753
ENSG00000173465,ZNRD2,18,-1.0412,20,-0.8830,43,1.14802
ENSG00000176973,FAM89B,17,-1.7354,42,-0.3412,64,1.08852
ENSG00000173442,EHBP1L1,17,-1.4121,42,0.05304,48,0.66872
ENSG00000173327,MAP3K11,56,1.97838,23,0.10505,11,-1.7627
ENSG00000197136,PCNX3,11,-0.5241,12,-0.4995,18,0.62990
ENSG00000173039,RELA,22,0.76727,4,-2.0171,15,0.23739
ENSG00000172977,KAT5,26,-0.4890,20,-0.9402,41,0.85179
ENSG00000172922,RNASEH2C,58,-0.0697,32,-1.0426,70,0.61221
ENSG00000172757,CFL1,480,-1.0530,571,-0.7734,1118,1.08862
ENSG00000172803,SNX32,3,-2.5050,11,-0.5326,20,1.47170
ENSG00000172732,MUS81,21,0.10866,12,-0.8069,21,0.37407
ENSG00000172638,EFEMP2,18,-0.2485,17,-0.3146,23,0.35257
ENSG00000172500,FIBP,41,-1.4957,65,-0.7590,130,1.29289
ENSG00000175602,CCDC85B,195,-1.8527,628,0.04180,728,0.82314
ENSG00000175573,C11orf68,26,-1.2352,51,-0.1595,65,0.76077
ENSG00000175550,DRAP1,124,-0.8880,137,-0.7361,258,0.97763
ENSG00000175467,SART1,36,-0.0544,32,-0.2690,39,0.20153
ENSG00000175376,EIF1AD,4,-2.1725,14,-0.2085,20,1.11917
ENSG00000175334,BANF1,76,-0.6579,48,-1.3817,141,1.17441
ENSG00000087365,SF3B2,228,0.37251,191,0.05249,171,-0.2864
ENSG00000175115,PACS1,14,-1.3935,46,0.59925,35,0.21530
ENSG00000174996,KLC2,30,-1.5459,73,-0.0997,92,0.83607
ENSG00000174903,RAB1B,87,0.03278,75,-0.2430,89,0.12833
ENSG00000174871,CNIH2,22,-3.4959,231,0.13737,264,1.05475
ENSG00000174851,YIF1A,45,0.47026,12,-1.6327,38,0.39955
ENSG00000179292,TMEM151A,135,0.99015,58,-0.5533,71,-0.4462
ENSG00000174744,BRMS1,20,0.69155,5,-1.4676,14,0.15936
ENSG00000174684,B4GAT1,97,-1.8846,250,-0.3874,392,1.17487
ENSG00000174547,MRPL11,11,-1.6890,18,-0.9291,41,1.49066
ENSG00000174516,PELI3,13,-1.5281,33,-0.0246,40,0.77123
ENSG00000174483,BBS1,8,-1.4699,10,-1.0794,26,1.48622
ENSG00000174165,ZDHHC24,20,0.08384,23,0.31884,18,-0.2682
ENSG00000174080,CTSF,108,-0.3386,99,-0.4967,148,0.51592
ENSG00000173992,CCS,34,-0.1588,26,-0.5903,41,0.45222
ENSG00000239306,RBM14,24,0.22808,18,-0.2430,21,-0.0061
ENSG00000173933,RBM4,39,-0.6147,47,-0.2953,63,0.55487
ENSG00000173898,SPTBN2,16,-3.2216,181,0.57729,151,0.61099
ENSG00000173599,PC,38,-0.4151,36,-0.5208,56,0.57707
ENSG00000173621,LRFN4,16,-0.6680,19,-0.4089,28,0.65651
ENSG00000173227,SYT12,3,-3.0253,39,0.70643,30,0.46564
ENSG00000173120,KDM2A,49,1.29043,27,0.14134,18,-1.0910
ENSG00000173020,GRK2,35,-1.6248,126,0.51378,104,0.35998
ENSG00000172932,ANKRD13D,29,-0.9754,52,0.01424,58,0.52081
ENSG00000175482,POLD4,32,-0.2102,24,-0.6476,40,0.51707
ENSG00000172531,PPP1CA,48,-0.5746,50,-0.4819,77,0.64878
ENSG00000172508,CARNS1,455,4.37659,7,-3.9520,25,-3.1581
ENSG00000175634,RPS6KB2,28,0.72969,21,0.23331,15,-0.6710
ENSG00000172725,CORO1B,26,0.72570,6,-1.6969,18,0.19560
ENSG00000172663,TMEM134,34,0.20544,14,-1.2752,34,0.49802
ENSG00000110711,AIP,58,-0.3198,42,-0.8623,81,0.70131
ENSG00000110697,PITPNM1,5,-3.2469,46,0.08877,54,1.06934
ENSG00000167797,CDK2AP2,34,0.09419,19,-0.8552,35,0.40728
ENSG00000084207,GSTP1,238,-0.1024,124,-1.1682,292,0.69063
ENSG00000167792,NDUFV1,154,-0.8082,162,-0.7250,300,0.92676
ENSG00000110717,NDUFS8,90,-1.5056,142,-0.7823,290,1.31285
ENSG00000110721,CHKA,49,0.97297,21,-0.5588,26,-0.4289
ENSG00000110066,KMT5B,61,1.26426,46,0.67643,19,-1.4532
ENSG00000171067,C11orf24,29,1.21660,7,-1.3118,14,-0.3577
ENSG00000110075,PPP6R3,30,0.39875,21,-0.2426,23,-0.1298
ENSG00000110090,CPT1A,23,0.53253,24,0.66824,13,-0.8317
ENSG00000197345,MRPL21,40,-1.3902,68,-0.5423,117,1.09941
ENSG00000132740,IGHMBP2,15,0.14315,17,0.38469,12,-0.3531
ENSG00000110092,CCND1,52,1.78023,20,-0.1178,13,-1.4095
ENSG00000149716,LTO1,10,-0.4924,12,-0.1622,15,0.40072
ENSG00000131626,PPFIA1,185,2.19198,74,0.18278,31,-2.0660
ENSG00000085733,CTTN,102,0.65589,50,-0.6131,69,-0.1388
ENSG00000162105,SHANK2,5,-3.1449,73,1.00472,45,0.19547
ENSG00000172893,DHCR7,38,0.63423,17,-0.7404,27,-0.0633
ENSG00000137522,RNF121,13,-0.3373,10,-0.6835,18,0.61937
ENSG00000137497,NUMA1,156,1.61737,57,-0.3510,49,-1.1188
ENSG00000149357,LAMTOR1,84,-0.7110,90,-0.5807,150,0.78623
ENSG00000110200,ANAPC15,55,-0.6248,55,-0.6173,93,0.75854
ENSG00000165458,INPPL1,21,-0.1620,18,-0.4085,25,0.35297
ENSG00000162129,CLPB,42,0.26486,78,1.53245,22,-1.4045
ENSG00000186642,PDE2A,21,-2.7943,110,-0.2224,160,1.27489
ENSG00000186635,ARAP1,32,0.70785,18,-0.2745,20,-0.3506
ENSG00000214530,STARD10,33,-0.6927,52,0.07271,54,0.34491
ENSG00000168010,ATG16L2,17,0.07628,11,-0.6297,17,0.31069
ENSG00000137478,FCHSD2,30,0.79641,24,0.40968,15,-0.8442
ENSG00000110237,ARHGEF17,18,-1.1275,40,0.22169,39,0.42797
ENSG00000054965,FAM168A,89,-0.1029,106,0.20803,93,-0.0747
ENSG00000021300,PLEKHB1,1030,1.75454,177,-1.4782,341,-0.8210
ENSG00000175582,RAB6A,96,-1.0184,174,-0.0229,200,0.56723
ENSG00000175581,MRPL48,46,0.31161,20,-1.0743,41,0.33596
ENSG00000181924,COA4,27,-0.1402,11,-1.5482,35,0.86818
ENSG00000175575,PAAF1,98,0.98633,41,-0.6059,52,-0.4188
ENSG00000214517,PPME1,38,-1.0593,97,0.51855,76,0.16356
ENSG00000165434,PGM2L1,126,-1.5120,736,1.71574,252,-0.7740
ENSG00000166439,RNF169,28,1.15565,21,0.58422,10,-1.2792
ENSG00000166435,XRRA1,42,0.98097,39,0.80242,16,-1.2979
ENSG00000118363,SPCS2,165,0.42585,89,-0.6485,132,0.06007
ENSG00000137486,ARRB1,29,-1.6876,84,0.00948,99,0.79820
ENSG00000149273,RPS3,602,0.35069,286,-0.9218,525,0.24193
ENSG00000149243,KLHL35,7,-1.3049,10,-0.7488,19,1.19885
ENSG00000171533,MAP6,38,-1.4221,98,0.11335,105,0.62484
ENSG00000198382,UVRAG,59,1.94140,27,0.26596,12,-1.8378
ENSG00000137492,THAP12,45,0.62420,62,1.29039,19,-1.4361
ENSG00000179240,GVQW3,24,0.81531,24,0.82543,10,-1.1766
ENSG00000255135,AP002360.1,21,-0.0346,18,-0.2747,22,0.19183
ENSG00000078124,ACER3,126,2.30760,41,-0.1020,20,-1.9980
ENSG00000149260,CAPN5,2,-2.8030,10,-0.6381,20,1.63047
ENSG00000149269,PAK1,65,-2.2256,249,-0.0908,322,1.03552
ENSG00000074201,CLNS1A,46,-0.4433,35,-0.8795,70,0.79116
ENSG00000048649,RSF1,516,1.22511,453,0.95053,154,-1.6520
ENSG00000087884,AAMDC,44,1.36355,12,-0.9648,18,-0.6109
ENSG00000151366,NDUFC2,139,-1.2963,127,-1.4348,403,1.59650
ENSG00000159063,ALG8,19,0.40981,8,-1.0710,16,0.25638
ENSG00000033327,GAB2,89,2.47100,14,-1.1785,16,-1.6461
ENSG00000149256,TENM4,2,-2.4593,21,0.94804,13,0.15658
ENSG00000182103,FAM181B,44,0.48641,16,-1.2636,36,0.26605
ENSG00000137509,PRCP,17,-0.9290,16,-1.0087,38,1.15710
ENSG00000137502,RAB30,66,1.17062,51,0.64711,23,-1.3420
ENSG00000246067,RAB30-DT,35,1.23099,13,-0.6119,15,-0.6325
ENSG00000165494,PCF11,143,2.06320,75,0.61529,22,-2.2826
ENSG00000137494,ANKRD42,5,-2.1296,32,0.92752,20,0.11484
ENSG00000137500,CCDC90B,73,0.59250,26,-1.1755,55,0.14604
ENSG00000150672,DLG2,141,0.07838,217,0.88790,110,-0.7001
ENSG00000171204,TMEM126B,32,-0.8921,15,-2.0799,74,1.61889
ENSG00000171202,TMEM126A,22,-1.3161,24,-1.1364,63,1.44233
ENSG00000137504,CREBZF,47,1.20018,16,-0.7243,21,-0.5560
