Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000130643,CALY,66,-2.9367,263,-0.8204,273,-0.6983,629,1.75485
ENSG00000127884,ECHS1,100,-0.7964,168,0.08644,139,-0.2196,181,0.42230
ENSG00000148824,MTG1,36,0.47627,22,-0.3618,10,-1.4793,29,0.21329
ENSG00000203772,SPRN,2,-3.3106,22,-0.0867,28,0.25907,30,0.94684
ENSG00000171772,SYCE1,1,-3.7815,26,0.72479,3,-2.5282,23,0.94871
ENSG00000177951,BET1L,17,0.39152,7,-1.1472,15,0.11947,15,0.23299
ENSG00000177963,RIC8A,30,-0.6035,30,-0.5746,21,-1.0705,55,0.93960
ENSG00000142082,SIRT3,8,-1.8894,28,0.02222,24,-0.2266,34,0.82814
ENSG00000185627,PSMD13,51,-0.9063,59,-0.6745,71,-0.3388,113,0.94919
ENSG00000185201,IFITM2,30,0.42464,9,-1.5417,129,3.25213,9,-2.1620
ENSG00000142089,IFITM3,79,0.28734,34,-1.1156,338,3.04355,30,-1.9123
ENSG00000182272,B4GALNT4,48,-0.5745,88,0.48176,56,-0.2967,69,0.07344
ENSG00000185187,SIGIRR,39,0.06605,28,-0.4851,85,1.35745,32,-0.4346
ENSG00000174915,PTDSS2,42,0.87316,19,-0.5875,27,0.00264,24,-0.3160
ENSG00000023191,RNH1,123,1.11420,15,-2.4000,64,-0.0982,69,0.02272
ENSG00000174775,HRAS,57,-1.4825,149,0.09096,102,-0.5179,174,0.75651
ENSG00000070047,PHRF1,18,0.67605,14,0.15514,12,-0.0298,10,-0.5502
ENSG00000177030,DEAF1,49,-1.7642,180,0.37167,157,0.10998,166,0.43022
ENSG00000177042,TMEM80,15,0.02468,9,-0.7631,23,0.71555,15,0.07784
ENSG00000177156,TALDO1,156,0.48723,48,-1.4967,117,-0.0367,132,0.32592
ENSG00000177225,GATD1,47,0.30353,59,0.74765,52,0.43856,28,-0.8860
ENSG00000184524,CEND1,51,-2.8896,326,0.04072,184,-0.8475,428,1.18794
ENSG00000177542,SLC25A22,8,-3.7702,101,0.14317,57,-0.7589,125,1.18017
ENSG00000177600,RPLP2,1300,0.19346,853,-0.5356,1834,0.73752,1116,-0.1385
ENSG00000177666,PNPLA2,24,0.57532,14,-0.3670,23,0.43891,16,-0.3502
ENSG00000177697,CD151,20,-0.5304,15,-1.0124,82,1.84927,26,-0.2482
ENSG00000177700,POLR2L,118,-1.7166,199,-0.8908,434,0.39626,443,1.05227
ENSG00000177830,CHID1,47,-0.8530,59,-0.4764,70,-0.1768,96,0.76819
ENSG00000183020,AP2A2,82,-0.9136,174,0.37807,87,-0.7590,159,0.41031
ENSG00000078902,TOLLIP,49,-2.4335,252,0.20074,174,-0.3988,283,0.86809
ENSG00000174672,BRSK2,37,-0.5421,60,0.30667,31,-0.7764,56,0.30295
ENSG00000182208,MOB2,13,-0.9835,24,-0.0516,25,0.01868,29,0.50744
ENSG00000184545,DUSP8,26,-0.9746,79,0.95344,25,-0.9587,48,0.01841
ENSG00000244242,IFITM10,9,-1.7644,22,-0.4525,19,-0.6497,39,1.23832
ENSG00000117984,CTSD,234,-0.3643,248,-0.2628,349,0.29870,311,0.24409
ENSG00000214026,MRPL23,34,-1.2009,47,-0.6682,72,0.04674,90,0.92894
ENSG00000110651,CD81,295,0.06788,154,-1.0189,592,1.22351,272,-0.1305
ENSG00000184281,TSSC4,24,-0.3808,22,-0.5018,16,-0.9488,37,0.75422
ENSG00000269821,KCNQ1OT1,628,3.77629,140,-0.1395,22,-2.8621,18,-4.0908
ENSG00000129757,CDKN1C,321,4.15308,7,-3.5442,47,-0.6643,16,-3.0859
ENSG00000205531,NAP1L4,148,0.43830,116,-0.0099,129,0.17077,104,-0.3403
ENSG00000110619,CARS,48,-0.2273,46,-0.2828,47,-0.2398,61,0.36981
ENSG00000005801,ZNF195,39,1.35978,18,-0.0935,19,0.00485,13,-1.0107
ENSG00000177105,RHOG,88,3.11329,6,-2.0918,32,0.46353,7,-2.5364
ENSG00000167323,STIM1,16,-1.4778,46,0.25586,36,-0.1614,46,0.53170
ENSG00000167325,RRM1,25,-0.1828,33,0.31437,19,-0.5630,28,0.06373
ENSG00000244734,HBB,31,-1.9906,21,-2.5500,821,4.53912,41,-2.1636
ENSG00000051009,FAM160A2,12,-0.2534,12,-0.2463,19,0.43872,15,0.11848
ENSG00000110148,CCKBR,6,-2.4152,25,-0.3025,17,-0.8417,41,1.35662
ENSG00000166311,SMPD1,54,0.37823,27,-0.7844,34,-0.3724,47,0.26153
ENSG00000166313,APBB1,294,-0.2649,198,-0.9202,237,-0.5727,425,0.79696
ENSG00000110171,TRIM3,11,-1.1600,11,-1.2267,8,-1.6323,34,1.66224
ENSG00000132254,ARFIP2,19,-1.3077,33,-0.4217,30,-0.5138,55,1.02796
ENSG00000132286,TIMM10B,24,-0.2425,16,-0.8818,29,0.05401,33,0.56829
ENSG00000132275,RRP8,23,0.41189,31,1.05848,10,-0.9352,13,-0.8136
ENSG00000166333,ILK,47,0.05001,22,-1.1556,83,0.98579,46,0.06713
ENSG00000166337,TAF10,81,-0.6193,64,-1.0112,127,0.13438,145,0.79418
ENSG00000166340,TPP1,77,0.83154,37,-0.4589,106,1.28089,34,-0.9573
ENSG00000158042,MRPL17,11,-2.2262,23,-1.1059,40,-0.1802,64,1.56278
ENSG00000166394,CYB5R2,76,3.89123,0,-5.1248,14,-0.3631,5,-2.7181
ENSG00000175390,EIF3F,111,-0.1970,100,-0.3619,159,0.39525,131,0.16694
ENSG00000166402,TUB,8,-2.5362,76,1.08680,23,-0.9303,47,0.27752
ENSG00000166405,RIC3,39,0.26127,31,-0.1297,31,-0.1440,33,-0.0440
ENSG00000166441,RPL27A,716,0.09030,500,-0.5272,1288,1.05401,628,-0.2447
ENSG00000166444,ST5,28,0.47580,25,0.24947,29,0.47075,17,-0.6506
ENSG00000166452,AKIP1,12,-0.7379,9,-1.0726,23,0.38236,23,0.76875
ENSG00000175348,TMEM9B,33,-0.0829,26,-0.4927,69,1.09783,33,-0.1828
ENSG00000175352,NRIP3,23,-1.4392,88,0.81321,48,-0.2502,59,0.11941
ENSG00000184014,DENND5A,131,1.75627,25,-1.2863,46,-0.2797,41,-0.7786
ENSG00000166471,TMEM41B,34,0.70066,13,-0.9850,12,-0.9835,25,0.23579
ENSG00000205339,IPO7,77,0.23336,89,0.50534,70,0.06716,57,-0.5045
ENSG00000133789,SWAP70,49,1.11022,31,0.21070,49,0.94849,15,-1.4209
ENSG00000133812,SBF2,27,0.85136,27,0.82842,22,0.39697,10,-1.3871
ENSG00000133805,AMPD3,46,3.21968,1,-2.9058,11,-0.1269,4,-2.1483
ENSG00000255823,MTRNR2L8,814,-0.3519,1661,0.96575,1323,0.45451,784,-0.6783
ENSG00000110315,RNF141,154,1.02960,82,-0.1410,106,0.27437,67,-0.7744
ENSG00000072952,MRVI1,43,0.53916,35,0.17625,86,1.70080,18,-1.4182
ENSG00000198730,CTR9,117,1.17248,76,0.31172,51,-0.3432,44,-0.9876
ENSG00000110321,EIF4G2,190,-0.3401,167,-0.5579,202,-0.2185,272,0.56938
ENSG00000236287,ZBED5,40,0.85464,23,-0.1293,19,-0.4198,22,-0.4077
ENSG00000110328,GALNT18,3,-2.7847,10,-1.3058,16,-0.4841,33,1.92031
ENSG00000170242,USP47,206,1.85596,87,0.07295,37,-1.2284,49,-1.3253
ENSG00000050165,DKK3,165,-2.0038,435,-0.4682,669,0.24905,737,0.97924
ENSG00000133816,MICAL2,21,-2.0443,68,-0.2040,32,-1.3378,105,1.31507
ENSG00000197702,PARVA,21,-0.5283,30,0.01231,28,-0.0528,32,0.29475
ENSG00000187079,TEAD1,46,1.91336,25,0.60518,31,0.86661,4,-2.9122
ENSG00000133794,ARNTL,9,-1.1862,14,-0.5725,17,-0.2340,25,0.97773
ENSG00000148925,BTBD10,25,-1.6811,63,-0.1756,20,-1.8574,96,1.27566
ENSG00000197601,FAR1,113,1.72234,31,-0.7359,27,-0.8804,36,-0.8018
ENSG00000129083,COPB1,38,0.19164,29,-0.3074,11,-1.6772,39,0.41286
ENSG00000129084,PSMA1,38,-1.6522,44,-1.4235,93,-0.1986,150,1.54044
ENSG00000110696,C11orf58,311,0.50314,259,0.16902,180,-0.4257,212,-0.3132
ENSG00000110700,RPS13,768,0.29163,285,-1.3621,1291,1.13142,631,-0.1077
ENSG00000011405,PIK3C2A,109,1.72671,79,0.99628,29,-0.7037,18,-2.1639
ENSG00000070081,NUCB2,109,0.78556,88,0.38253,88,0.32860,50,-0.9275
ENSG00000006071,ABCC8,15,-0.1267,11,-0.6767,5,-1.6669,20,0.81322
ENSG00000129159,KCNC1,4,-3.2583,47,0.71002,24,-0.4609,38,0.58566
ENSG00000129158,SERGEF,24,-1.8681,72,-0.1157,78,0.02847,96,0.82363
ENSG00000110768,GTF2H1,31,-0.0316,30,-0.0517,10,-1.6942,35,0.41208
ENSG00000134333,LDHA,78,-2.1181,98,-1.7803,195,-0.6337,447,2.02450
ENSG00000074319,TSG101,32,-0.6951,39,-0.3727,49,0.00828,57,0.57606
ENSG00000151116,UEVLD,46,2.14785,18,0.18836,5,-1.8637,8,-1.6613
ENSG00000179119,SPTY2D1,32,0.89882,30,0.77582,15,-0.4327,13,-1.0777
ENSG00000110786,PTPN5,9,-2.8115,35,-0.6978,14,-1.9977,80,1.96801
ENSG00000166833,NAV2,35,1.30825,27,0.72027,25,0.51274,8,-1.8313
ENSG00000109854,HTATIP2,23,0.40490,7,-1.4441,7,-1.3158,22,0.68456
ENSG00000165973,NELL1,2,-3.7254,18,-0.7845,19,-0.6362,42,1.81733
ENSG00000171714,ANO5,8,-1.0685,28,1.00779,9,-0.8836,16,-0.0088
ENSG00000198168,SVIP,346,1.71452,155,0.07684,75,-1.0497,93,-1.2051
ENSG00000187398,LUZP2,16,-0.9285,42,0.68974,12,-1.2562,31,0.27048
ENSG00000134343,ANO3,7,-2.4675,75,1.46252,18,-1.0594,35,-0.0562
ENSG00000109881,CCDC34,18,-2.3926,116,0.66951,65,-0.3440,93,0.47529
ENSG00000148943,LIN7C,24,-0.1459,38,0.69652,31,0.28281,22,-0.4972
ENSG00000176697,BDNF,1,-4.0017,20,0.30476,3,-2.4573,24,1.34558
ENSG00000152219,ARL14EP,17,-1.0957,50,0.75937,13,-1.4070,36,0.29872
ENSG00000066382,MPPED2,8,-1.3734,33,1.12419,15,-0.2786,17,-0.1561
ENSG00000170946,DNAJC24,35,0.69193,35,0.67647,12,-1.0854,19,-0.6769
ENSG00000148950,IMMP1L,14,-1.8569,27,-0.8636,72,0.76588,57,0.87810
ENSG00000007372,PAX6,15,-0.8040,44,1.08034,70,1.76209,14,-1.3895
ENSG00000049449,RCN1,5,-2.7370,30,-0.1355,50,0.68474,39,0.70037
ENSG00000149100,EIF3M,56,-0.6539,74,-0.1944,83,0.00601,94,0.45781
ENSG00000060749,QSER1,59,2.39987,26,0.52055,2,-3.1598,7,-2.1967
ENSG00000280798,LINC00294,27,-0.7363,49,0.27452,29,-0.5729,47,0.36694
ENSG00000176102,CSTF3,33,-0.3394,36,-0.1796,32,-0.3306,45,0.40006
ENSG00000110422,HIPK3,19,-0.1457,30,0.70074,28,0.50357,17,-0.5921
ENSG00000110427,KIAA1549L,19,-2.7018,198,1.19487,38,-1.5592,117,0.30372
ENSG00000085063,CD59,82,-1.0245,116,-0.4629,225,0.64312,174,0.48999
ENSG00000110429,FBXO3,23,-0.9503,38,-0.1233,15,-1.5512,53,0.92124
ENSG00000135363,LMO2,26,0.52579,14,-0.5459,76,2.41930,10,-1.6470
ENSG00000135387,CAPRIN1,61,-0.5752,65,-0.4910,72,-0.2743,104,0.67666
ENSG00000135372,NAT10,36,0.69102,38,0.79733,10,-1.4069,19,-0.7226
ENSG00000121691,CAT,46,1.75441,8,-1.4488,35,0.98028,11,-1.2752
ENSG00000149089,APIP,29,0.74912,16,-0.3222,10,-0.9833,18,-0.0954
ENSG00000110435,PDHX,29,-0.7418,39,-0.2506,29,-0.6804,55,0.73647
ENSG00000110436,SLC1A2,112,-2.1704,637,0.71629,1081,1.55150,364,-0.5011
ENSG00000179431,FJX1,1,-4.2395,18,0.05053,18,0.02231,23,1.02236
ENSG00000166326,TRIM44,390,0.63893,403,0.70192,172,-0.7299,213,-0.7254
ENSG00000110442,COMMD9,26,-0.9516,34,-0.5291,39,-0.2720,59,0.87126
ENSG00000166352,C11orf74,14,-1.3977,12,-1.6459,30,-0.1467,47,1.50535
ENSG00000148948,LRRC4C,55,-0.0936,108,1.18223,18,-1.7503,49,-0.4737
ENSG00000166181,API5,53,-0.1264,56,-0.0127,48,-0.2589,59,0.16263
ENSG00000052841,TTC17,33,0.74299,40,1.13940,20,-0.1079,12,-1.3814
ENSG00000149084,HSD17B12,162,0.89685,96,-0.0746,103,0.04457,81,-0.6134
ENSG00000166199,ALKBH3,15,0.29788,6,-1.1857,4,-1.6299,16,0.72703
ENSG00000187479,C11orf96,38,1.15953,3,-2.8412,81,2.41117,11,-1.5480
ENSG00000151348,EXT2,17,-0.3415,18,-0.2728,19,-0.1647,23,0.40377
ENSG00000085117,CD82,118,2.94623,19,-0.9585,38,0.17475,10,-2.6066
ENSG00000175274,TP53I11,6,-1.9606,29,0.60482,11,-0.9006,24,0.58310
ENSG00000019505,SYT13,20,-2.7471,149,0.42045,50,-1.3016,151,0.95759
ENSG00000175264,CHST1,29,-1.9220,149,0.81861,84,-0.2096,103,0.22303
ENSG00000121671,CRY2,13,-1.8393,51,0.31512,41,-0.0805,50,0.55792
ENSG00000121653,MAPK8IP1,176,-0.5025,292,0.38573,179,-0.4334,247,0.14626
ENSG00000121680,PEX16,26,-1.1306,29,-0.9134,77,0.67061,62,0.72622
ENSG00000135365,PHF21A,52,1.58025,27,0.24543,21,-0.1519,13,-1.4193
ENSG00000149091,DGKZ,57,-2.7354,563,1.04182,175,-0.9611,362,0.35174
ENSG00000110497,AMBRA1,13,-0.0533,19,0.62379,5,-1.3826,13,-0.0804
ENSG00000285658,AC127035.1,3,-2.1810,18,0.44561,13,-0.1011,17,0.54004
ENSG00000175224,ATG13,68,0.24791,55,-0.1477,58,-0.0394,58,-0.0580
ENSG00000175220,ARHGAP1,65,1.24268,26,-0.4890,39,0.22215,26,-0.7630
ENSG00000175216,CKAP5,75,-0.0633,110,0.62995,34,-1.2549,76,-0.0983
ENSG00000134569,LRP4,23,0.24402,15,-0.4390,50,1.51645,16,-0.6792
ENSG00000149179,C11orf49,21,-1.7635,61,-0.0424,73,0.24725,76,0.66181
ENSG00000149182,ARFGAP2,63,-0.3746,78,-0.0023,55,-0.5454,87,0.37006
ENSG00000165912,PACSIN3,21,1.03061,9,-0.4094,29,1.49232,7,-1.3183
ENSG00000134575,ACP2,18,-0.8906,31,-0.0237,19,-0.7824,38,0.68519
ENSG00000110514,MADD,34,-1.5275,89,0.05698,56,-0.6485,107,0.82905
ENSG00000165915,SLC39A13,16,-0.0491,17,0.05792,13,-0.3829,17,0.10895
ENSG00000165916,PSMC3,109,-1.2013,229,0.01776,194,-0.2437,270,0.63222
ENSG00000149187,CELF1,94,0.12290,178,1.39637,49,-0.8941,62,-0.9385
ENSG00000213619,NDUFS3,52,-1.5821,76,-0.9968,108,-0.3816,192,1.39538
ENSG00000110536,PTPMT1,17,-1.3317,17,-1.2875,48,0.35338,51,1.11497
ENSG00000172247,C1QTNF4,33,-2.8639,177,-0.2713,168,-0.3265,281,1.25370
ENSG00000109919,MTCH2,53,-0.1534,50,-0.2672,50,-0.2230,64,0.31406
ENSG00000109920,FNBP4,155,2.11379,74,0.47419,41,-0.5140,22,-2.1884
ENSG00000149177,PTPRJ,12,-0.3620,22,0.65406,10,-0.6054,15,-0.0791
ENSG00000086205,FOLH1,106,4.01735,2,-3.3316,20,-0.2761,5,-3.1432
ENSG00000134817,APLNR,72,1.35240,6,-2.7773,225,3.70716,2,-4.8392
ENSG00000149136,SSRP1,90,0.31675,75,-0.0197,67,-0.1869,72,-0.1321
ENSG00000186907,RTN4RL2,7,-2.7126,40,0.01982,9,-2.1248,55,1.40728
ENSG00000134809,TIMM10,39,-1.7384,55,-1.2125,146,0.39336,153,1.20107
ENSG00000156587,UBE2L6,18,-1.2809,24,-0.7820,37,-0.0599,51,1.05850
ENSG00000149131,SERPING1,17,-0.3865,14,-0.6988,70,2.01941,18,-0.5769
ENSG00000166793,YPEL4,25,-0.7790,26,-0.7040,15,-1.4758,54,1.17631
ENSG00000156599,ZDHHC5,16,0.31263,10,-0.5725,24,0.92304,12,-0.2958
ENSG00000156603,MED19,46,-0.2007,51,-0.0012,23,-1.2156,58,0.41267
ENSG00000213593,TMX2,71,-0.1460,56,-0.5531,81,0.08244,86,0.35500
ENSG00000211450,SELENOH,84,-1.8992,115,-1.4160,194,-0.5269,400,1.75514
ENSG00000198561,CTNND1,38,0.85522,22,-0.1422,31,0.40311,19,-0.6763
ENSG00000186660,ZFP91,264,1.40149,181,0.61109,122,-0.0983,69,-1.5459
ENSG00000110042,DTX4,45,1.27457,17,-0.4796,7,-1.8190,21,-0.3476
ENSG00000110048,OSBP,25,-0.0071,25,0.01449,22,-0.1920,25,0.05629
ENSG00000166900,STX3,14,-0.2469,21,0.45405,12,-0.3862,16,-0.0443
ENSG00000166902,MRPL16,12,-1.9695,16,-1.5645,46,0.11847,61,1.55033
ENSG00000110107,PRPF19,57,-1.0455,112,0.07607,85,-0.3570,126,0.57074
ENSG00000110108,TMEM109,18,-0.0119,14,-0.4447,41,1.37281,15,-0.4169
ENSG00000006118,TMEM132A,22,-2.4808,59,-0.9702,113,0.09907,149,1.42452
ENSG00000167986,DDB1,67,-0.9315,75,-0.7393,161,0.52093,140,0.64710
ENSG00000149476,TKFC,17,-1.4319,19,-1.2654,38,-0.1289,57,1.36459
ENSG00000149532,CPSF7,54,0.60148,33,-0.2593,15,-1.4222,39,0.05733
ENSG00000167985,SDHAF2,18,-0.9565,26,-0.3759,48,0.61626,37,0.43182
ENSG00000011347,SYT7,35,-2.0192,212,1.03101,42,-1.6391,137,0.34983
ENSG00000134780,DAGLA,2,-3.2969,14,-0.2457,23,0.60051,20,0.88046
ENSG00000124920,MYRF,255,4.26336,9,-2.8781,19,-1.6287,13,-3.0160
ENSG00000134825,TMEM258,176,0.02133,50,-1.9939,206,0.27420,208,0.66343
ENSG00000168496,FEN1,9,-0.7663,10,-0.6371,9,-0.7769,20,0.98891
ENSG00000134824,FADS2,59,-0.1420,47,-0.5413,174,1.69354,54,-0.5204
ENSG00000149485,FADS1,255,1.79446,102,-0.0803,200,1.03931,43,-2.0845
ENSG00000221968,FADS3,23,-1.0129,30,-0.5994,67,0.69109,51,0.52893
ENSG00000167995,BEST1,50,2.52892,6,-1.5826,20,0.40393,7,-1.8311
ENSG00000167996,FTH1,5422,0.26761,3011,-0.7429,5705,0.32083,4801,0.08893
ENSG00000149503,INCENP,11,-0.3421,29,1.54227,1,-3.0059,11,-0.5780
ENSG00000162174,ASRGL1,87,-0.2218,162,0.93496,102,0.04320,81,-0.5621
ENSG00000124942,AHNAK,125,0.97688,68,-0.1678,318,2.65276,19,-2.8289
ENSG00000254772,EEF1G,464,-0.1352,461,-0.1474,808,0.77864,477,-0.1581
ENSG00000149489,ROM1,29,0.81874,13,-0.5861,46,1.48967,13,-1.0295
ENSG00000149541,B3GAT3,37,-1.0270,45,-0.6925,57,-0.2837,89,0.99304
ENSG00000089597,GANAB,45,0.05408,27,-0.8220,46,0.07160,49,0.35675
ENSG00000204922,UQCC3,27,-1.1004,34,-0.7438,43,-0.3319,70,1.06637
ENSG00000162191,UBXN1,103,-0.1582,74,-0.7042,162,0.58318,121,0.22411
ENSG00000168000,BSCL2,109,-2.3089,323,-0.6149,367,-0.3688,646,1.38803
ENSG00000162188,GNG3,69,-3.2272,403,-0.5264,365,-0.6345,787,1.58526
ENSG00000214753,HNRNPUL2,133,0.11610,160,0.44601,90,-0.5151,116,-0.2161
ENSG00000162222,TTC9C,14,-0.5252,7,-1.5126,10,-0.9371,26,1.27877
ENSG00000168002,POLR2G,91,0.58762,32,-1.1907,101,0.68918,63,-0.1354
ENSG00000162227,TAF6L,13,0.05585,10,-0.3594,3,-1.8939,14,0.55771
ENSG00000168569,TMEM223,15,-0.8672,16,-0.7423,23,-0.1377,32,0.89687
ENSG00000185475,TMEM179B,28,0.75086,10,-1.0332,41,1.30614,15,-0.6601
ENSG00000162231,NXF1,19,0.14104,13,-0.4914,20,0.27781,18,0.07649
ENSG00000162236,STX5,11,-1.3085,22,-0.2351,34,0.49688,29,0.53700
ENSG00000133316,WDR74,25,-0.1910,19,-0.5899,12,-1.2627,34,0.74828
ENSG00000168003,SLC3A2,39,-0.8982,35,-1.0715,150,1.36365,72,0.28103
ENSG00000168539,CHRM1,5,-3.1386,38,-0.0598,21,-0.9640,54,1.32888
ENSG00000133321,PLAAT4,32,1.10310,6,-1.5871,73,2.54875,7,-1.9349
ENSG00000176485,PLAAT3,597,2.76912,55,-1.8930,200,0.16912,79,-1.9251
ENSG00000133318,RTN3,528,-0.8647,783,-0.2111,492,-0.9069,1101,0.82149
ENSG00000188070,C11orf95,1,-4.1252,40,1.08392,27,0.31727,23,0.06390
ENSG00000072518,MARK2,35,-0.2921,64,0.81756,29,-0.5418,38,-0.2590
ENSG00000176340,COX8A,159,-1.9634,263,-1.1862,564,0.07483,752,1.41451
ENSG00000167770,OTUB1,52,-1.6259,108,-0.4561,84,-0.7883,191,1.23628
ENSG00000133315,MACROD1,11,-0.9443,14,-0.6496,16,-0.3565,26,0.95904
ENSG00000168439,STIP1,37,-1.2170,64,-0.3176,41,-0.9726,101,1.04936
ENSG00000149743,TRPT1,17,-0.8800,12,-1.3942,26,-0.1514,39,1.18448
ENSG00000149761,NUDT22,16,-1.0354,22,-0.5356,28,-0.1228,39,0.85876
ENSG00000110011,DNAJC4,27,-0.6335,46,0.22840,51,0.38961,41,0.03993
ENSG00000173511,VEGFB,40,-1.3100,90,0.03865,150,0.86896,93,0.18771
ENSG00000173486,FKBP2,58,-0.4917,47,-0.8427,109,0.54237,89,0.48106
ENSG00000173457,PPP1R14B,30,-0.7597,38,-0.3710,54,0.21376,55,0.52607
ENSG00000002330,BAD,54,-1.5323,97,-0.6189,146,0.06699,181,1.01078
ENSG00000173264,GPR137,28,-0.4719,26,-0.6027,50,0.45144,42,0.40637
ENSG00000182450,KCNK4,3,-3.0367,11,-1.0755,12,-0.9035,32,1.99921
ENSG00000173153,ESRRA,12,-0.7815,17,-0.1942,13,-0.5591,23,0.68958
ENSG00000173113,TRMT112,99,-0.9383,69,-1.5147,186,0.10097,233,1.15054
ENSG00000126432,PRDX5,176,-1.8111,311,-0.9212,552,0.03835,733,1.26323
ENSG00000162302,RPS6KA4,20,-0.8607,39,0.28043,34,0.05297,36,0.22898
ENSG00000110076,NRXN2,63,-0.9930,214,1.21520,75,-0.6485,104,-0.2673
ENSG00000068831,RASGRP2,12,-0.2605,10,-0.4989,17,0.28698,15,0.31530
ENSG00000168066,SF1,123,0.29879,84,-0.3690,132,0.37487,100,-0.1259
ENSG00000168067,MAP4K2,50,0.93159,39,0.44100,18,-0.8243,23,-0.7458
ENSG00000133895,MEN1,8,-0.9943,8,-0.9208,6,-1.2660,20,1.35813
ENSG00000110047,EHD1,36,1.01917,11,-1.0007,25,0.27781,19,-0.3704
ENSG00000110046,ATG2A,17,-0.4040,17,-0.3560,36,0.85603,21,0.05566
ENSG00000068971,PPP2R5B,22,-1.7211,33,-1.1125,74,0.20139,88,1.25001
ENSG00000213465,ARL2,162,-0.3770,103,-1.1113,182,-0.1590,251,0.81398
ENSG00000110025,SNX15,15,-0.6362,19,-0.2615,38,0.85440,23,0.11661
ENSG00000168061,SAC3D1,19,-0.3755,20,-0.3105,29,0.29502,26,0.27712
ENSG00000162300,ZFPL1,29,-0.3380,22,-0.7871,47,0.47070,40,0.41080
ENSG00000149823,VPS51,66,-1.0910,126,-0.0215,138,0.12170,147,0.49120
ENSG00000149809,TM7SF2,61,-0.0759,47,-0.5107,63,-0.0045,70,0.32379
ENSG00000149806,FAU,801,-0.4507,570,-1.0070,1464,0.54986,1209,0.52269
ENSG00000162298,SYVN1,35,1.11636,12,-0.7783,17,-0.1972,17,-0.3788
ENSG00000149792,MRPL49,13,-0.7425,12,-0.9667,22,0.08130,26,0.85760
ENSG00000014216,CAPN1,11,-1.9801,19,-1.2304,45,0.17799,56,1.38833
ENSG00000133884,DPF2,24,0.68321,9,-1.0104,11,-0.5955,17,0.17657
ENSG00000245532,NEAT1,497,3.41514,65,-1.1197,165,0.40823,20,-3.6589
ENSG00000251562,MALAT1,37846,3.35043,9008,-0.1677,4329,-1.2746,1841,-3.4124
ENSG00000142186,SCYL1,37,-0.8917,42,-0.6833,36,-0.8470,83,1.09105
ENSG00000168056,LTBP3,94,0.67321,59,-0.1793,93,0.57393,53,-0.5832
ENSG00000173465,ZNRD2,18,-1.0412,20,-0.8830,25,-0.4730,46,1.15588
ENSG00000176973,FAM89B,17,-1.7354,42,-0.3412,49,-0.0716,66,0.96842
ENSG00000173442,EHBP1L1,17,-1.4121,42,0.05304,54,0.43836,46,0.42030
ENSG00000173327,MAP3K11,56,1.97838,23,0.10505,8,-1.4211,12,-1.4563
ENSG00000197136,PCNX3,11,-0.5241,12,-0.4995,27,0.87916,17,0.17283
ENSG00000173039,RELA,22,0.76727,4,-2.0171,32,1.29060,13,-0.3959
ENSG00000172977,KAT5,26,-0.4890,20,-0.9402,30,-0.2192,43,0.82716
ENSG00000172922,RNASEH2C,58,-0.0697,32,-1.0426,83,0.49608,67,0.34776
ENSG00000172757,CFL1,480,-1.0530,571,-0.7734,723,-0.3476,1183,1.06645
ENSG00000172803,SNX32,3,-2.5050,11,-0.5326,10,-0.7258,22,1.49776
ENSG00000172732,MUS81,21,0.10866,12,-0.8069,17,-0.1522,22,0.39108
ENSG00000172638,EFEMP2,18,-0.2485,17,-0.3146,72,2.17415,14,-0.9701
ENSG00000172500,FIBP,41,-1.4957,65,-0.7590,91,-0.1794,137,1.17006
ENSG00000175602,CCDC85B,195,-1.8527,628,0.04180,544,-0.1872,759,0.79228
ENSG00000175573,C11orf68,26,-1.2352,51,-0.1595,50,-0.1758,68,0.73574
ENSG00000175550,DRAP1,124,-0.8880,137,-0.7361,201,-0.0797,267,0.88215
ENSG00000175467,SART1,36,-0.0544,32,-0.2690,42,0.16637,39,0.12673
ENSG00000175376,EIF1AD,4,-2.1725,14,-0.2085,9,-0.8462,21,1.23874
ENSG00000175334,BANF1,76,-0.6579,48,-1.3817,155,0.52147,139,0.77465
ENSG00000087365,SF3B2,228,0.37251,191,0.05249,168,-0.1546,172,-0.2234
ENSG00000175115,PACS1,14,-1.3935,46,0.59925,21,-0.6982,37,0.39500
ENSG00000174996,KLC2,30,-1.5459,73,-0.0997,55,-0.5375,98,0.91203
ENSG00000174903,RAB1B,87,0.03278,75,-0.2430,108,0.36847,85,-0.0180
ENSG00000174871,CNIH2,22,-3.4959,231,0.13737,165,-0.4107,280,1.05903
ENSG00000174851,YIF1A,45,0.47026,12,-1.6327,61,0.91740,34,-0.0382
ENSG00000179292,TMEM151A,135,0.99015,58,-0.5533,27,-1.6620,78,-0.0803
ENSG00000174744,BRMS1,20,0.69155,5,-1.4676,10,-0.4824,15,0.29027
ENSG00000174684,B4GAT1,97,-1.8846,250,-0.3874,167,-0.9683,430,1.31729
ENSG00000174547,MRPL11,11,-1.6890,18,-0.9291,31,-0.0283,43,1.25891
ENSG00000174516,PELI3,13,-1.5281,33,-0.0246,14,-1.3657,44,1.04148
